,Code,Title,Session,Details
0,ECO101H1-F,Principles of Microeconomics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 11:00 — 12:00
Thursday 11:00 — 12:00
Friday 11:00 — 12:00
MY 150
MY 150
OI G162
Ho, M.
54 of 468 available Yes: 0 student LEC0101 Must Enrol in TUT0101-TUT0701 Only
Enrolment Controls: Priority (P)"
1,ECO101H1-F,Principles of Microeconomics,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
BT 101
BT 101
BT 101
Pesando, J.
25 of 500 available Yes: 0 student LEC0201: Must Enrol in TUT0801-TUT1501 Only
Enrolment Controls: Priority (P)"
2,ECO101H1-F,Principles of Microeconomics,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 12:00 — 13:00
Wednesday 12:00 — 13:00
Friday 12:00 — 13:00
BT 101
BT 101
BT 101
Freitas, K.
189 of 500 available Yes: 0 student LEC0301: Must Enrol in TUT1601-TUT2301 Only
Enrolment Controls: Priority (P)"
3,ECO101H1-F,Principles of Microeconomics,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Monday 13:00 — 14:00
Wednesday 13:00 — 14:00
Friday 13:00 — 14:00
BT 101
BT 101
BT 101
Freitas, K.
111 of 500 available Yes: 0 student LEC0401: Must Enrol in TUT2401-TUT3001 Only
Enrolment Controls: Priority (P)"
4,ECO101H1-F,Principles of Microeconomics,LEC0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0501
Wednesday 18:00 — 21:00
OI G162
Ho, M.
81 of 472 available Yes: 0 student LEC0501: Must Enrol in TUT3101-TUT3701 Only
Enrolment Controls: Priority (P)"
5,ECO101H1-F,Principles of Microeconomics,LEC2501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2501
Monday 18:00 — 21:00
MY 150
Ho, M.
8 of 65 available Yes: 0 student LEC2501: Must Enrol in TUT3801-TUT5201 Only
Enrolment Controls: Restricted (R1)"
6,ECO101H1-F,Principles of Microeconomics,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 18:00 — 21:00
MY 150
Ho, M.
54 of 403 available Yes: 0 student LEC5101: Must Enrol in TUT3801-TUT5201 Only
Enrolment Controls: Priority (P)"
7,ECO101H1-F,Principles of Microeconomics,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 14:00 — 15:00
UC 52
—
16 of 61 available No Time Change: July 8, 2019"
8,ECO101H1-F,Principles of Microeconomics,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Tuesday 14:00 — 15:00
RW 140
—
20 of 61 available No"
9,ECO101H1-F,Principles of Microeconomics,TUT0202,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0202
Tuesday 15:00 — 16:00
MY 330
—
6 of 61 available No Time Change: July 8, 2019"
10,ECO101H1-F,Principles of Microeconomics,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Tuesday 15:00 — 16:00
SS 2105
—
6 of 62 available No"
11,ECO101H1-F,Principles of Microeconomics,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Wednesday 12:00 — 13:00
SS 1069
—
10 of 61 available No"
12,ECO101H1-F,Principles of Microeconomics,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Thursday 10:00 — 11:00
SS 1074
—
4 of 61 available No"
13,ECO101H1-F,Principles of Microeconomics,TUT0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Thursday 12:00 — 13:00
SS 2108
—
14 of 62 available No Time Change: July 8, 2019"
14,ECO101H1-F,Principles of Microeconomics,TUT0701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0701
Thursday 12:00 — 13:00
SS 1070
—
4 of 61 available No"
15,ECO101H1-F,Principles of Microeconomics,TUT0801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0801
Tuesday 10:00 — 11:00
UC 244
—
4 of 50 available No"
16,ECO101H1-F,Principles of Microeconomics,TUT0901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0901
Tuesday 11:00 — 12:00
LA 211
—
6 of 50 available No Room Change: July 23, 2019"
17,ECO101H1-F,Principles of Microeconomics,TUT1001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1001
Tuesday 14:00 — 15:00
NF 006
—
0 of 50 available No Room Change: July 23, 2019"
18,ECO101H1-F,Principles of Microeconomics,TUT1002,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1002
Tuesday 14:00 — 15:00
SF 1101
—
5 of 50 available No"
19,ECO101H1-F,Principles of Microeconomics,TUT1101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1101
Tuesday 15:00 — 16:00
UC 52
—
1 of 50 available No"
20,ECO101H1-F,Principles of Microeconomics,TUT1102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1102
Tuesday 15:00 — 16:00
UC 244
—
1 of 50 available No"
21,ECO101H1-F,Principles of Microeconomics,TUT1201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1201
Tuesday 16:00 — 17:00
AB 107
—
0 of 50 available No Room Change: September 6, 2019"
22,ECO101H1-F,Principles of Microeconomics,TUT1301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1301
Wednesday 13:00 — 14:00
UC 144
—
4 of 50 available No"
23,ECO101H1-F,Principles of Microeconomics,TUT1401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1401
Thursday 11:00 — 12:00
WW 126
—
3 of 50 available No"
24,ECO101H1-F,Principles of Microeconomics,TUT1501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1501
Thursday 12:00 — 13:00
WO 30
—
2 of 50 available No Room Change: July 23, 2019"
25,ECO101H1-F,Principles of Microeconomics,TUT1601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1601
Tuesday 10:00 — 11:00
BL 325
—
11 of 50 available No"
26,ECO101H1-F,Principles of Microeconomics,TUT1701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1701
Tuesday 11:00 — 12:00
SS 1086
—
14 of 50 available No Room Change: August 26, 2019"
27,ECO101H1-F,Principles of Microeconomics,TUT1801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1801
Tuesday 14:00 — 15:00
AP 120
—
26 of 50 available No"
28,ECO101H1-F,Principles of Microeconomics,TUT1802,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1802
Tuesday 14:00 — 15:00
VC 323
—
34 of 50 available No"
29,ECO101H1-F,Principles of Microeconomics,TUT1901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1901
Tuesday 15:00 — 16:00
SS 1088
—
14 of 50 available No"
30,ECO101H1-F,Principles of Microeconomics,TUT1902,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1902
Tuesday 15:00 — 16:00
WI 2006
—
38 of 50 available No Room Change: October 11, 2019. Please note that this section meets in LM 155 on October 22."
31,ECO101H1-F,Principles of Microeconomics,TUT2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2001
Tuesday 16:00 — 17:00
SS 1073
—
23 of 50 available No"
32,ECO101H1-F,Principles of Microeconomics,TUT2101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2101
Wednesday 13:00 — 14:00
VC 212
—
2 of 50 available No Room Change: July 23, 2019"
33,ECO101H1-F,Principles of Microeconomics,TUT2201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2201
Thursday 11:00 — 12:00
WI 524
—
18 of 50 available No Room Change: September 30, 2019"
34,ECO101H1-F,Principles of Microeconomics,TUT2301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2301
Thursday 12:00 — 13:00
SK 548
—
10 of 50 available No Room Change: July 23, 2019"
35,ECO101H1-F,Principles of Microeconomics,TUT2401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2401
Tuesday 11:00 — 12:00
BL 325
—
11 of 62 available No"
36,ECO101H1-F,Principles of Microeconomics,TUT2501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2501
Tuesday 14:00 — 15:00
AB 107
—
10 of 62 available No"
37,ECO101H1-F,Principles of Microeconomics,TUT2502,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2502
Tuesday 14:00 — 15:00
WI 524
—
30 of 62 available No"
38,ECO101H1-F,Principles of Microeconomics,TUT2601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2601
Tuesday 15:00 — 16:00
SS 1070
—
9 of 63 available No"
39,ECO101H1-F,Principles of Microeconomics,TUT2701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2701
Wednesday 12:00 — 13:00
VC 215
—
6 of 62 available No Room Change: July 23, 2019"
40,ECO101H1-F,Principles of Microeconomics,TUT2801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2801
Thursday 10:00 — 11:00
SS 1070
—
16 of 63 available No"
41,ECO101H1-F,Principles of Microeconomics,TUT2901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2901
Thursday 11:00 — 12:00
SS 1070
—
14 of 63 available No"
42,ECO101H1-F,Principles of Microeconomics,TUT3001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3001
Thursday 12:00 — 13:00
SS 1072
—
19 of 63 available No"
43,ECO101H1-F,Principles of Microeconomics,TUT3101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3101
Tuesday 11:00 — 12:00
HS 106
—
11 of 62 available No"
44,ECO101H1-F,Principles of Microeconomics,TUT3201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3201
Tuesday 14:00 — 15:00
SS 1070
—
16 of 62 available No"
45,ECO101H1-F,Principles of Microeconomics,TUT3202,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3202
Tuesday 14:00 — 15:00
SS 2127
—
16 of 62 available No"
46,ECO101H1-F,Principles of Microeconomics,TUT3301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3301
Tuesday 15:00 — 16:00
SS 1072
—
11 of 63 available No"
47,ECO101H1-F,Principles of Microeconomics,TUT3401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3401
Wednesday 12:00 — 13:00
BL 325
—
7 of 63 available No"
48,ECO101H1-F,Principles of Microeconomics,TUT3501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3501
Thursday 10:00 — 11:00
BL 325
—
10 of 63 available No"
49,ECO101H1-F,Principles of Microeconomics,TUT3601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3601
Thursday 11:00 — 12:00
BL 325
—
24 of 63 available No Room Change: July 23, 2019"
50,ECO101H1-F,Principles of Microeconomics,TUT3701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3701
Thursday 12:00 — 13:00
BL 325
—
18 of 63 available No"
51,ECO101H1-F,Principles of Microeconomics,TUT3801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3801
Monday 14:00 — 15:00
BL 325
—
8 of 58 available No"
52,ECO101H1-F,Principles of Microeconomics,TUT3901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3901
Monday 15:00 — 16:00
SS 1072
—
10 of 58 available No"
53,ECO101H1-F,Principles of Microeconomics,TUT4001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT4001
Tuesday 14:00 — 15:00
RS 310
—
6 of 58 available No Room Change: August 26, 2019"
54,ECO101H1-F,Principles of Microeconomics,TUT4101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT4101
Tuesday 15:00 — 16:00
SS 1087
—
8 of 58 available No"
55,ECO101H1-F,Principles of Microeconomics,TUT4201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT4201
Thursday 14:00 — 15:00
WO 20
—
11 of 58 available No"
56,ECO101H1-F,Principles of Microeconomics,TUT4301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT4301
Thursday 15:00 — 16:00
WW 126
—
7 of 58 available No Room Change: July 23, 2019"
57,ECO101H1-F,Principles of Microeconomics,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
BL 313
—
8 of 58 available No"
58,ECO101H1-F,Principles of Microeconomics,TUT5201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5201
Wednesday 18:00 — 19:00
BL 313
—
5 of 59 available No"
59,ECO101H1-S,Principles of Microeconomics,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 18:00 — 21:00
CH ---
—
399 of 800 available Yes: 0 student
Enrolment Controls: Priority (P)"
60,ECO101H1-S,Principles of Microeconomics,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Monday 14:00 — 15:00
SS 2118
—
16 of 100 available No"
61,ECO101H1-S,Principles of Microeconomics,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Monday 15:00 — 16:00
RW 110
—
55 of 100 available No"
62,ECO101H1-S,Principles of Microeconomics,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Tuesday 11:00 — 12:00
WI 1017
—
48 of 100 available No"
63,ECO101H1-S,Principles of Microeconomics,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Tuesday 12:00 — 13:00
LM 158
—
62 of 100 available No"
64,ECO101H1-S,Principles of Microeconomics,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Tuesday 14:00 — 15:00
BL 205
—
67 of 100 available No"
65,ECO101H1-S,Principles of Microeconomics,TUT0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Tuesday 15:00 — 16:00
SS 2117
—
47 of 100 available No"
66,ECO101H1-S,Principles of Microeconomics,TUT0701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0701
Wednesday 11:00 — 12:00
UC 140
—
66 of 100 available No"
67,ECO101H1-S,Principles of Microeconomics,TUT0801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0801
Wednesday 12:00 — 13:00
BL 205
—
65 of 100 available No"
68,ECO102H1-F,Principles of Macroeconomics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 15:00
Friday 10:00 — 11:00
BR 200
BR 200
Indart, G.
103 of 225 available Yes: 0 student"
69,ECO102H1-S,Principles of Macroeconomics,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
MC 102
MC 102
MC 102
Vellekoop, N.
0 of 350 available Yes: 13 students LEC0101: Must Enrol in TUT0101-TUT0701 Only
Enrolment Controls: Priority (P)"
70,ECO102H1-S,Principles of Macroeconomics,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
BT 101
BT 101
BT 101
Brandt, L.
0 of 500 available Yes: 0 student LEC0201: Must Enrol in TUT0801-TUT1501 Only
Enrolment Controls: Priority (P)"
71,ECO102H1-S,Principles of Macroeconomics,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 12:00 — 13:00
Wednesday 12:00 — 13:00
Friday 12:00 — 13:00
BT 101
BT 101
BT 101
Brandt, L.
17 of 500 available Yes: 0 student LEC0301: Must Enrol in TUT1601-TUT2301 Only
Enrolment Controls: Priority (P)"
72,ECO102H1-S,Principles of Macroeconomics,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Monday 13:00 — 14:00
Wednesday 13:00 — 14:00
Friday 13:00 — 14:00
BT 101
BT 101
BT 101
Vellekoop, N.
0 of 500 available Yes: 0 student LEC0401: Must Enrol in TUT2401-TUT3001 Only
Enrolment Controls: Priority (P)"
73,ECO102H1-S,Principles of Macroeconomics,LEC2501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2501
Monday 18:00 — 21:00
MY 150
Vellekoop, N.
45 of 65 available Yes: 0 student LEC2501: Must Enrol in TUT3101-TUT5201 Only
Enrolment Controls: Restricted (R1)"
74,ECO102H1-S,Principles of Macroeconomics,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 18:00 — 21:00
MY 150
Vellekoop, N.
0 of 367 available Yes: 3 students LEC5101: Must Enrol in TUT3101-TUT5201 Only
Enrolment Controls: Priority (P)"
75,ECO102H1-S,Principles of Macroeconomics,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Tuesday 11:00 — 12:00
MS 4279
—
7 of 54 available No Room Change: August 26, 2019"
76,ECO102H1-S,Principles of Macroeconomics,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Tuesday 14:00 — 15:00
MP 134
—
20 of 54 available No"
77,ECO102H1-S,Principles of Macroeconomics,TUT0202,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0202
Tuesday 14:00 — 15:00
SS 1073
—
39 of 54 available No"
78,ECO102H1-S,Principles of Macroeconomics,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Tuesday 15:00 — 16:00
BL 205
—
3 of 54 available No"
79,ECO102H1-S,Principles of Macroeconomics,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Wednesday 12:00 — 13:00
MS 3278
—
4 of 54 available No Room Change: July 23, 2019"
80,ECO102H1-S,Principles of Macroeconomics,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Thursday 10:00 — 11:00
BL 313
—
16 of 54 available No"
81,ECO102H1-S,Principles of Macroeconomics,TUT0601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0601
Thursday 11:00 — 12:00
SS 1072
—
14 of 54 available No Room Change: July 23, 2019"
82,ECO102H1-S,Principles of Macroeconomics,TUT0701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0701
Thursday 12:00 — 13:00
SS 1069
—
11 of 54 available No"
83,ECO102H1-S,Principles of Macroeconomics,TUT0801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0801
Tuesday 10:00 — 11:00
BA 1240
—
0 of 50 available No Room Change: August 8, 2019"
84,ECO102H1-S,Principles of Macroeconomics,TUT0901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0901
Tuesday 11:00 — 12:00
RW 142
—
5 of 50 available No"
85,ECO102H1-S,Principles of Macroeconomics,TUT1001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1001
Tuesday 14:00 — 15:00
RW 142
—
3 of 50 available No"
86,ECO102H1-S,Principles of Macroeconomics,TUT1002,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1002
Tuesday 14:00 — 15:00
BA 2175
—
3 of 50 available No Room Changed: October 30, 2019."
87,ECO102H1-S,Principles of Macroeconomics,TUT1101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1101
Tuesday 15:00 — 16:00
WW 126
—
7 of 50 available No Room Changed: October 30, 2019."
88,ECO102H1-S,Principles of Macroeconomics,TUT1102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1102
Tuesday 15:00 — 16:00
UC 161
—
5 of 50 available No"
89,ECO102H1-S,Principles of Macroeconomics,TUT1201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1201
Tuesday 16:00 — 17:00
BA 1230
—
10 of 50 available No Room Change: July 23, 2019"
90,ECO102H1-S,Principles of Macroeconomics,TUT1301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1301
Wednesday 13:00 — 14:00
LA 211
—
1 of 50 available No"
91,ECO102H1-S,Principles of Macroeconomics,TUT1401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1401
Thursday 11:00 — 12:00
RW 140
—
1 of 50 available No"
92,ECO102H1-S,Principles of Macroeconomics,TUT1501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1501
Thursday 12:00 — 13:00
SS 2127
—
1 of 50 available No"
93,ECO102H1-S,Principles of Macroeconomics,TUT1601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1601
Tuesday 10:00 — 11:00
RW 143
—
7 of 50 available No"
94,ECO102H1-S,Principles of Macroeconomics,TUT1701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1701
Tuesday 11:00 — 12:00
RW 140
—
2 of 50 available No Room Change: July 23, 2019"
95,ECO102H1-S,Principles of Macroeconomics,TUT1801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1801
Tuesday 14:00 — 15:00
SS 2125
—
2 of 50 available No"
96,ECO102H1-S,Principles of Macroeconomics,TUT1802,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1802
Tuesday 14:00 — 15:00
AH 107
—
19 of 50 available No"
97,ECO102H1-S,Principles of Macroeconomics,TUT1901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1901
Tuesday 15:00 — 16:00
SS 1069
—
0 of 50 available No"
98,ECO102H1-S,Principles of Macroeconomics,TUT1902,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT1902
Tuesday 15:00 — 16:00
AH 107
—
21 of 50 available No Room Change: July 23, 2019"
99,ECO102H1-S,Principles of Macroeconomics,TUT2001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2001
Tuesday 16:00 — 17:00
MP 134
—
4 of 50 available No"
100,ECO102H1-S,Principles of Macroeconomics,TUT2101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2101
Wednesday 13:00 — 14:00
VC 212
—
1 of 50 available No Room Change: July 23, 2019"
101,ECO102H1-S,Principles of Macroeconomics,TUT2201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2201
Thursday 11:00 — 12:00
WO 30
—
1 of 50 available No"
102,ECO102H1-S,Principles of Macroeconomics,TUT2301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2301
Thursday 12:00 — 13:00
SS 2108
—
0 of 50 available No"
103,ECO102H1-S,Principles of Macroeconomics,TUT2401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2401
Tuesday 11:00 — 12:00
RW 143
—
6 of 59 available No"
104,ECO102H1-S,Principles of Macroeconomics,TUT2501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2501
Tuesday 14:00 — 15:00
SS 2106
—
12 of 68 available No"
105,ECO102H1-S,Principles of Macroeconomics,TUT2502,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2502
Tuesday 14:00 — 15:00
SS 1084
—
7 of 55 available No"
106,ECO102H1-S,Principles of Macroeconomics,TUT2601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2601
Tuesday 15:00 — 16:00
UC 144
—
6 of 59 available No"
107,ECO102H1-S,Principles of Macroeconomics,TUT2701,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2701
Wednesday 12:00 — 13:00
NF 004
—
0 of 54 available No Room Change: July 23, 2019"
108,ECO102H1-S,Principles of Macroeconomics,TUT2801,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2801
Thursday 10:00 — 11:00
MP 134
—
3 of 68 available No"
109,ECO102H1-S,Principles of Macroeconomics,TUT2901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT2901
Thursday 11:00 — 12:00
MY 330
—
10 of 69 available No Room Change: July 23, 2019"
110,ECO102H1-S,Principles of Macroeconomics,TUT3001,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3001
Thursday 12:00 — 13:00
SS 1073
—
3 of 68 available No"
111,ECO102H1-S,Principles of Macroeconomics,TUT3101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3101
Monday 14:00 — 15:00
WI 1017
—
17 of 54 available No"
112,ECO102H1-S,Principles of Macroeconomics,TUT3201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3201
Monday 15:00 — 16:00
WI 524
—
17 of 54 available No"
113,ECO102H1-S,Principles of Macroeconomics,TUT3301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3301
Tuesday 14:00 — 15:00
UC 52
—
9 of 54 available No"
114,ECO102H1-S,Principles of Macroeconomics,TUT3401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3401
Tuesday 15:00 — 16:00
BL 325
—
16 of 54 available No"
115,ECO102H1-S,Principles of Macroeconomics,TUT3501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3501
Thursday 14:00 — 15:00
UC 52
—
4 of 54 available No"
116,ECO102H1-S,Principles of Macroeconomics,TUT3601,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT3601
Thursday 15:00 — 16:00
UC 52
—
6 of 54 available No"
117,ECO102H1-S,Principles of Macroeconomics,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Wednesday 17:00 — 18:00
RW 143
—
11 of 54 available No"
118,ECO102H1-S,Principles of Macroeconomics,TUT5201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5201
Wednesday 18:00 — 19:00
RW 143
—
19 of 54 available No"
119,ECO105Y1-Y,Principles of Economics for Non-Specialists,LEC0101,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 09:00 — 11:00
Friday 11:00 — 12:00
MS 2158
BR 200
MS 2158
BR 200
Cohen, A.
29 of 507 available Yes: 0 student
Enrolment Controls: Priority (P)"
120,ECO105Y1-Y,Principles of Economics for Non-Specialists,LEC9901,"Activity Time
Room
1st Term
2nd Term
Instructor(s) Space Availability Wait List Status / Notes
LEC9901
—
—
—
Cohen, A.
38 of 425 available Yes: 0 student Online Meeting
Enrolment Controls: Priority (P)"
121,ECO197H1-F,Seminar on Classical Economic Thought,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 12:00
UC 148
Furlong, K.
3 of 24 available No
Enrolment Controls: Restricted (R1)"
122,ECO198H1-S,Seminar on Modern Economic Thought,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 12:00
UC 148
Furlong, K.
0 of 24 available No
Enrolment Controls: Restricted (R1)"
123,ECO199H1-F,"Economics and Sustainable, Green Development",LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Thursday 10:00 — 12:00
BF 215
Anjomshoa, M.
3 of 24 available No Room Changed: September 19, 2019
Enrolment Controls: Restricted (R1)"
