,Code,Title,Session,Details
0,CSC104H1-F,Computational Thinking,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Friday 11:00 — 12:00
LM 159
LM 159
Baumgartner, G.
33 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
1,CSC104H1-F,Computational Thinking,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 12:00 — 13:00
Friday 12:00 — 13:00
SF 1105
SF 1105
Baumgartner, G.
29 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
2,CSC104H1-F,Computational Thinking,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 15:00 — 16:00
Friday 15:00 — 16:00
MB 128
MB 128
Baumgartner, G.
37 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
3,CSC104H1-F,Computational Thinking,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 11:00 — 12:00
—
—
20 of 130 available No"
4,CSC104H1-F,Computational Thinking,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 12:00 — 13:00
—
—
36 of 130 available No"
5,CSC104H1-F,Computational Thinking,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Wednesday 13:00 — 14:00
—
—
24 of 105 available No"
6,CSC104H1-F,Computational Thinking,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Wednesday 14:00 — 15:00
—
—
26 of 105 available No"
7,CSC104H1-F,Computational Thinking,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Wednesday 15:00 — 16:00
—
—
15 of 130 available No"
8,CSC104H1-S,Computational Thinking,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 14:00
Friday 13:00 — 14:00
SS 2102
SS 2102
Baumgartner, G.
1 of 196 available Yes: 0 student Time Change: July 19, 2019
Enrolment Controls: Priority (P)"
9,CSC104H1-S,Computational Thinking,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 14:00 — 15:00
Friday 14:00 — 15:00
SS 2102
SS 2102
Baumgartner, G.
85 of 196 available Yes: 0 student Time Change: July 19, 2019
Enrolment Controls: Priority (P)"
10,CSC104H1-S,Computational Thinking,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Wednesday 11:00 — 12:00
—
—
23 of 102 available No"
11,CSC104H1-S,Computational Thinking,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Wednesday 12:00 — 13:00
—
—
49 of 102 available No"
12,CSC104H1-S,Computational Thinking,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Wednesday 13:00 — 14:00
—
—
31 of 102 available No"
13,CSC104H1-S,Computational Thinking,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Wednesday 14:00 — 15:00
—
—
29 of 102 available No"
14,CSC108H1-F,Introduction to Computer Programming,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 10:00 — 11:00
Wednesday 10:00 — 12:00
MY 150
MY 150
Campbell, J.
12 of 234 available Yes: 0 student
Enrolment Controls: Priority (P)"
15,CSC108H1-F,Introduction to Computer Programming,LEC0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0102
Monday 10:00 — 11:00
Wednesday 10:00 — 12:00
MY 150
MY 150
Campbell, J.
16 of 234 available Yes: 0 student
Enrolment Controls: Priority (P)"
16,CSC108H1-F,Introduction to Computer Programming,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 12:00 — 13:00
Thursday 12:00 — 14:00
LM 159
SF 1105
Badr, M.
14 of 196 available Yes: 0 student Room Change: July 11, 2019
Enrolment Controls: Priority (P)"
17,CSC108H1-F,Introduction to Computer Programming,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Tuesday 14:00 — 15:00
Thursday 14:00 — 16:00
OI G162
OI G162
Calver, J.
19 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
18,CSC108H1-F,Introduction to Computer Programming,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Monday 13:00 — 14:00
Wednesday 12:00 — 14:00
MS 2158
MS 3153
Badr, M.
15 of 196 available Yes: 0 student Room Change: September 12, 2019
Enrolment Controls: Priority (P)"
19,CSC108H1-F,Introduction to Computer Programming,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 18:00 — 21:00
WB 116
Calver, J.
28 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
20,CSC108H1-F,Introduction to Computer Programming,LEC9901,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC9901
Wednesday 12:00 — 14:00
—
Williams, J.
40 of 250 available Yes: 0 student Please see Timetable Instructions for more information.
Enrolment Controls: Priority (P)"
21,CSC108H1-S,Introduction to Computer Programming,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 13:00 — 15:00
Thursday 13:00 — 14:00
MP 103
MP 103
—
0 of 196 available Yes: 74 students
Enrolment Controls: Priority (P)"
22,CSC108H1-S,Introduction to Computer Programming,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 15:00 — 17:00
Thursday 15:00 — 16:00
MB 128
MB 128
—
0 of 196 available Yes: 62 students
Enrolment Controls: Priority (P)"
23,CSC108H1-S,Introduction to Computer Programming,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 12:00 — 14:00
Wednesday 12:00 — 13:00
MC 102
MC 102
—
0 of 196 available Yes: 48 students
Enrolment Controls: Priority (P)"
24,CSC108H1-S,Introduction to Computer Programming,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Monday 14:00 — 16:00
Wednesday 14:00 — 15:00
MP 203
LM 159
Williams, J.
0 of 196 available Yes: 48 students Wednesday Room Changed: November 11, 2019.
Enrolment Controls: Priority (P)"
25,CSC108H1-S,Introduction to Computer Programming,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 21:00
MY 150
Gries, P.
0 of 234 available Yes: 49 students
Enrolment Controls: Priority (P)"
26,CSC108H1-S,Introduction to Computer Programming,LEC5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5102
Tuesday 18:00 — 21:00
MY 150
Gries, P.
0 of 234 available Yes: 49 students
Enrolment Controls: Priority (P)"
27,CSC148H1-F,Introduction to Computer Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 13:00
Wednesday 11:00 — 12:00
MY 150
MS 2158
Smith, J.
38 of 234 available Yes: 0 student
Enrolment Controls: Priority (P)"
28,CSC148H1-F,Introduction to Computer Science,LEC0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0102
Monday 11:00 — 13:00
Wednesday 11:00 — 12:00
MY 150
MS 2158
Smith, J.
47 of 234 available Yes: 0 student
Enrolment Controls: Priority (P)"
29,CSC148H1-F,Introduction to Computer Science,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Thursday 09:00 — 11:00
—
—
17 of 132 available No"
30,CSC148H1-F,Introduction to Computer Science,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Thursday 11:00 — 13:00
—
—
22 of 132 available No"
31,CSC148H1-F,Introduction to Computer Science,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Thursday 13:00 — 15:00
—
—
34 of 132 available No"
32,CSC148H1-F,Introduction to Computer Science,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Thursday 19:00 — 21:00
—
—
15 of 72 available No"
33,CSC148H1-S,Introduction to Computer Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Wednesday 12:00 — 14:00
Friday 13:00 — 14:00
MY 150
MY 150
Horton, D.
0 of 234 available Yes: 101 students
Enrolment Controls: Priority (P)"
34,CSC148H1-S,Introduction to Computer Science,LEC0102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0102
Wednesday 12:00 — 14:00
Friday 13:00 — 14:00
MY 150
MY 150
Horton, D.
0 of 234 available Yes: 95 students
Enrolment Controls: Priority (P)"
35,CSC148H1-S,Introduction to Computer Science,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Wednesday 14:00 — 16:00
Friday 14:00 — 15:00
MP 103
MP 103
—
0 of 196 available Yes: 88 students
Enrolment Controls: Priority (P)"
36,CSC148H1-S,Introduction to Computer Science,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Tuesday 14:00 — 16:00
Thursday 13:00 — 14:00
MP 102
MP 203
—
0 of 196 available Yes: 85 students
Enrolment Controls: Priority (P)"
37,CSC148H1-S,Introduction to Computer Science,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 21:00
MP 203
—
0 of 196 available Yes: 77 students
Enrolment Controls: Priority (P)"
38,CSC148H1-S,Introduction to Computer Science,LEC5102,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5102
Tuesday 18:00 — 21:00
MS 3153
—
0 of 200 available Yes: 67 students Added: October 10, 2019
Enrolment Controls: Priority (P)"
39,CSC148H1-S,Introduction to Computer Science,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Thursday 09:00 — 11:00
—
—
0 of 150 available No"
40,CSC148H1-S,Introduction to Computer Science,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Thursday 11:00 — 13:00
—
—
0 of 150 available No"
41,CSC148H1-S,Introduction to Computer Science,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Thursday 13:00 — 15:00
—
—
0 of 150 available No"
42,CSC148H1-S,Introduction to Computer Science,TUT0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0401
Thursday 15:00 — 17:00
—
—
1 of 150 available No"
43,CSC148H1-S,Introduction to Computer Science,TUT0501,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0501
Friday 10:00 — 12:00
—
—
2 of 151 available No"
44,CSC148H1-S,Introduction to Computer Science,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Thursday 17:00 — 19:00
—
—
0 of 150 available No"
45,CSC148H1-S,Introduction to Computer Science,TUT5201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5201
Thursday 19:00 — 21:00
—
—
18 of 150 available No"
46,CSC148H1-S,Introduction to Computer Science,TUT5301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5301
Wednesday 18:00 — 20:00
—
—
77 of 150 available No Added: October 10, 2019"
47,CSC165H1-F,Mathematical Expression and Reasoning for Computer Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 13:00 — 15:00
Thursday 13:00 — 15:00
MP 203
MP 203
Heap, D.
11 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
48,CSC165H1-F,Mathematical Expression and Reasoning for Computer Science,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 15:00 — 17:00
Thursday 15:00 — 17:00
MP 203
MP 203
Heap, D.
7 of 196 available Yes: 0 student
Enrolment Controls: Priority (P)"
49,CSC165H1-S,Mathematical Expression and Reasoning for Computer Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 14:00 — 16:00
Wednesday 16:00 — 18:00
MP 103
PB B250
Liu, D.
0 of 196 available Yes: 147 students Day and Time Change: July 18, 2019
Enrolment Controls: Priority (P)"
50,CSC165H1-S,Mathematical Expression and Reasoning for Computer Science,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 13:00 — 15:00
Thursday 13:00 — 15:00
SS 2135
SS 2118
—
0 of 196 available Yes: 140 students
Enrolment Controls: Priority (P)"
51,CSC165H1-S,Mathematical Expression and Reasoning for Computer Science,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 16:00 — 18:00
Thursday 15:00 — 17:00
PB B250
LM 159
Liu, D.
0 of 196 available Yes: 140 students Room Changed: August 14, 2019
Enrolment Controls: Priority (P)"
52,CSC165H1-S,Mathematical Expression and Reasoning for Computer Science,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Monday 18:00 — 20:00
Wednesday 18:00 — 20:00
MB 128
MB 128
—
0 of 196 available Yes: 143 students
Enrolment Controls: Priority (P)"
53,CSC197H1-F,"What, Who, How: Privacy in the Age of Big Data Collection",LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 14:00 — 16:00
IN 312
Liu, D.
1 of 30 available No Room Changed: July 24, 2019
Enrolment Controls: Restricted (R2)"
54,CSC198H1-F,Computing for Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Friday 09:00 — 13:00
MY 320
Aspuru-Guzik, A.
Smith, J.
23 of 30 available No
Enrolment Controls: Restricted (R1)"
55,CSC198H1-S,Computing for Science,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Wednesday 14:00 — 16:00
Friday 14:00 — 16:00
AP 124
MY 490
Aspuru-Guzik, A.
Smith, J.
19 of 30 available No Time Change/Rooms Updated: October 28, 2019.
Friday meeting time changed: November 7, 2019.
Enrolment Controls: Restricted (R1)"
56,CSC199H1-S,"Intelligence, Artificial and Human",LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 14:00 — 16:00
ES 4000
Penn, G.
0 of 30 available No
Enrolment Controls: Restricted (R1)"
57,CSC207H1-F,Software Design,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 14:00 — 15:00
Tuesday 13:00 — 15:00
—
MS 2172
Gries, P.
5 of 125 available Yes: 0 student
Enrolment Controls: Restricted (R1)"
58,CSC207H1-F,Software Design,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 13:00 — 14:00
Tuesday 16:00 — 18:00
—
KP 108
Gries, P.
10 of 140 available Yes: 0 student Time Change: July 23, 2019
Enrolment Controls: Restricted (R1)"
59,CSC207H1-F,Software Design,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Monday 17:00 — 18:00
Wednesday 14:00 — 16:00
—
OI 2212
Shorser, L.
77 of 140 available Yes: 0 student Time Change: July 23, 2019
Enrolment Controls: Restricted (R1)"
60,CSC207H1-F,Software Design,LEC0401,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0401
Thursday 10:00 — 12:00
Thursday 12:00 — 13:00
—
—
Gries, P.
0 of 24 available No
Enrolment Controls: Enrol at Department (E)"
61,CSC207H1-F,Software Design,LEC2000,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2000
Monday 14:00 — 15:00
Tuesday 13:00 — 15:00
—
MS 2172
Gries, P.
4 of 15 available No
Enrolment Controls: Enrol at Department (E)"
62,CSC207H1-F,Software Design,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Wednesday 17:00 — 18:00
Wednesday 18:00 — 20:00
BA 1130
BA 1130
Shorser, L.
16 of 140 available Yes: 0 student
Enrolment Controls: Priority (P)"
63,CSC207H1-S,Software Design,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 14:00 — 15:00
Wednesday 14:00 — 16:00
Dept Lab
SF 1105
Shorser, L.
0 of 131 available Yes: 41 students Room Changed: October 2, 2019
Enrolment Controls: Priority (P)"
64,CSC207H1-S,Software Design,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 13:00 — 14:00
Thursday 13:00 — 15:00
Dept Lab
MS 2170
Shorser, L.
0 of 140 available Yes: 42 students Room Changed: October 2, 2019
Enrolment Controls: Priority (P)"
65,CSC207H1-S,Software Design,LEC2000,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2000
Tuesday 14:00 — 15:00
Wednesday 14:00 — 16:00
Dept Lab
SF 1105
Shorser, L.
0 of 7 available No Room Changed: October 2, 2019
Enrolment Controls: Enrol at Department (E)"
66,CSC209H1-F,Software Tools and Systems Programming,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 13:00 — 14:00
Thursday 13:00 — 14:00
BA 1130
SF 1101
Reid, K.
17 of 140 available Yes: 0 student
Enrolment Controls: Priority (P)"
67,CSC209H1-F,Software Tools and Systems Programming,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 14:00 — 15:00
Thursday 14:00 — 15:00
PB B150
WB 116
Moghaddassian, M.
37 of 140 available Yes: 0 student Room Change: August 13, 2019
Enrolment Controls: Priority (P)"
68,CSC209H1-F,Software Tools and Systems Programming,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Friday 10:00 — 11:00
—
—
38 of 95 available No"
69,CSC209H1-F,Software Tools and Systems Programming,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Friday 11:00 — 12:00
—
—
21 of 95 available No"
70,CSC209H1-F,Software Tools and Systems Programming,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Friday 12:00 — 13:00
—
—
6 of 95 available No"
71,CSC209H1-S,Software Tools and Systems Programming,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Tuesday 14:00 — 15:00
Thursday 14:00 — 15:00
MY 150
MY 150
Campbell, J.
0 of 140 available Yes: 3 students Time Change: July 8, 2019
Enrolment Controls: Priority (P)"
72,CSC209H1-S,Software Tools and Systems Programming,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Tuesday 14:00 — 15:00
Thursday 14:00 — 15:00
MY 150
MY 150
Campbell, J.
0 of 140 available Yes: 3 students Time Changed: July 8, 2019
Enrolment Controls: Priority (P)"
73,CSC209H1-S,Software Tools and Systems Programming,LEC0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0301
Tuesday 14:00 — 15:00
Thursday 14:00 — 15:00
MY 150
MY 150
—
97 of 140 available Yes: 0 student Time Changed: July 8, 2019
Enrolment Controls: Priority (P)"
74,CSC209H1-S,Software Tools and Systems Programming,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Tuesday 18:00 — 20:00
BA 1170
Moghaddassian, M.
0 of 120 available Yes: 0 student
Enrolment Controls: Priority (P)"
75,CSC209H1-S,Software Tools and Systems Programming,TUT0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0101
Friday 13:00 — 14:00
—
—
7 of 140 available No"
76,CSC209H1-S,Software Tools and Systems Programming,TUT0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0201
Friday 14:00 — 15:00
—
—
40 of 140 available No"
77,CSC209H1-S,Software Tools and Systems Programming,TUT0301,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT0301
Friday 15:00 — 16:00
—
—
32 of 140 available No"
78,CSC209H1-S,Software Tools and Systems Programming,TUT5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
TUT5101
Tuesday 20:00 — 21:00
—
—
66 of 120 available No"
79,CSC236H1-F,Introduction to the Theory of Computation,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
WI 1016
WI 1016
WI 1016
Aameri, B.
5 of 131 available Yes: 0 student
Enrolment Controls: Restricted (R1)"
80,CSC236H1-F,Introduction to the Theory of Computation,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 12:00 — 13:00
Wednesday 12:00 — 13:00
Friday 12:00 — 13:00
WI 1016
WI 1016
WI 1016
Aameri, B.
0 of 140 available Yes: 0 student
Enrolment Controls: Restricted (R1)"
81,CSC236H1-F,Introduction to the Theory of Computation,LEC2000,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC2000
Monday 11:00 — 12:00
Wednesday 11:00 — 12:00
Friday 11:00 — 12:00
WI 1016
WI 1016
WI 1016
Aameri, B.
1 of 6 available No
Enrolment Controls: Enrol at Department (E)"
82,CSC236H1-F,Introduction to the Theory of Computation,LEC5101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC5101
Thursday 18:00 — 21:00
BA 1160
Aameri, B.
14 of 140 available Yes: 0 student
Enrolment Controls: Priority (P)"
83,CSC236H1-S,Introduction to the Theory of Computation,LEC0101,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0101
Monday 13:00 — 14:00
Wednesday 13:00 — 14:00
Friday 13:00 — 14:00
UC 140
UC 140
—
—
0 of 132 available Yes: 1 student Time Change: July 18, 2019
Enrolment Controls: Priority (P)"
84,CSC236H1-S,Introduction to the Theory of Computation,LEC0201,"Activity Time Room Instructor(s) Space Availability Wait List Status / Notes
LEC0201
Monday 12:00 — 13:00
Wednesday 12:00 — 13:00
Friday 12:00 — 13:00
UC 140
UC 140
—
—
0 of 140 available Yes: 0 student
Enrolment Controls: Priority (P)"
